id,image_path,split,cultivation_system,governorate,zone_id,area_ha,vertex_count,bbox_width_deg,bbox_height_deg,bbox_aspect_ratio,perimeter_deg,polygon_area_deg2,compactness_deg,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_p10,ndvi_p50,ndvi_p90,ndwi_mean,ndwi_min,ndwi_max,ndwi_std,ndwi_p10,ndwi_p50,ndwi_p90,ndre_proxy_mean,ndre_proxy_min,ndre_proxy_max,ndre_proxy_std,ndre_proxy_p10,ndre_proxy_p50,ndre_proxy_p90,fapar_proxy_mean,fapar_proxy_min,fapar_proxy_max,fapar_proxy_std,fapar_proxy_p10,fapar_proxy_p50,fapar_proxy_p90,lai_proxy_mean,lai_proxy_min,lai_proxy_max,lai_proxy_std,lai_proxy_p10,lai_proxy_p50,lai_proxy_p90,b08_glcm_contrast,b08_glcm_dissimilarity,b08_glcm_homogeneity,b08_glcm_energy,b08_glcm_correlation,b08_glcm_ASM,b11_glcm_contrast,b11_glcm_dissimilarity,b11_glcm_homogeneity,b11_glcm_energy,b11_glcm_correlation,b11_glcm_ASM,ndvi_glcm_contrast,ndvi_glcm_dissimilarity,ndvi_glcm_homogeneity,ndvi_glcm_energy,ndvi_glcm_correlation,ndvi_glcm_ASM,ndwi_glcm_contrast,ndwi_glcm_dissimilarity,ndwi_glcm_homogeneity,ndwi_glcm_energy,ndwi_glcm_correlation,ndwi_glcm_ASM,ndvi_range,ndvi_p90_p10_amplitude,seasonal_ndvi_amplitude,seasonal_amplitude_available,valid_pixel_count,valid_pixel_ratio
parcel_1777666170696_fk7cq,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666170696_fk7cq.tif,train,extensif,Sfax,Sfax__lat175_lng52,1807.1164396063298,26,0.06832122802734375,0.044238188266199074,1.5443948024323981,0.17903835303589902,0.0017850614260339626,0.6997950738894052,0.1555040180683136,0.07666290551424026,0.5176733732223511,0.025898871943354607,0.1245865523815155,0.15314044058322906,0.18857142329216003,-0.3264686167240143,-0.5913676023483276,-0.19567281007766724,0.022157829254865646,-0.35372820496559143,-0.32687488198280334,-0.2989150881767273,0.1555040180683136,0.07666290551424026,0.5176733732223511,0.025898871943354607,0.1245865523815155,0.15314044058322906,0.18857142329216003,0.0016347267664968967,0.0,0.5294556021690369,0.010616625659167767,0.0,0.0,0.0,0.44461360573768616,0.1593663990497589,1.7549422979354858,0.09370212256908417,0.33275413513183594,0.43606212735176086,0.5642514228820801,1.3370069005253713,0.5330513825311566,0.7897949205332279,0.4292230063770154,0.9706795065797709,0.1842399278535288,0.9169251963291962,0.368869354382947,0.8541623777308358,0.43433924123561307,0.9797409867231222,0.18867357626514192,4.767391371944274,1.2710711489338462,0.6271167078053647,0.42031109984842074,0.8418568563895755,0.17666492251574337,5.668539522633612,1.3879503668347257,0.6119676350903608,0.41245631310553144,0.8440407376488377,0.1701219349448398,0.4410104677081108,0.06398487091064453,nan,False,180653,0.5910936605316973
parcel_1777666196106_hhim9,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666196106_hhim9.tif,train,extensif,Sfax,Sfax__lat175_lng53,189.6459480475336,11,0.023431777954101562,0.0208726309177365,1.122607784636791,0.07281435957702961,0.00018732023104917062,0.4439770084556375,0.15084615349769592,0.08208876103162766,0.6164199113845825,0.036827847361564636,0.11481235921382904,0.14523393660783768,0.19005075842142105,-0.35269924998283386,-0.5954982042312622,-0.1906721591949463,0.02875993773341179,-0.3868366926908493,-0.35136817395687103,-0.31866952776908875,0.15084615349769592,0.08208876103162766,0.6164199113845825,0.036827847361564636,0.11481235921382904,0.14523393660783768,0.19005075842142105,0.004615992773324251,0.0,0.6940332055091858,0.03106001950800419,0.0,0.0,0.0,0.42776134610176086,0.17899712920188904,2.1122071743011475,0.1332431435585022,0.2973911166191101,0.4074563980102539,0.5696036219596863,1.724532054687633,0.539602272441768,0.8134594195306575,0.6234684256049788,0.9620858261971811,0.38872242555263664,1.1713267892766548,0.3364672983461821,0.8832381509333882,0.6257527622719127,0.9759805092683886,0.3915797039172446,5.264205408294344,1.1021540685342446,0.7276206288291395,0.6171400050132247,0.7298409836159181,0.38088093780584187,5.935610427955003,1.1787560836138251,0.7210009059869287,0.6163932616062413,0.840153632160947,0.37994893049369927,0.5343311503529549,0.07523839920759201,nan,False,18966,0.3787443086508507
parcel_1777666217906_3lfgs,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666217906_3lfgs.tif,train,extensif,Sfax,Sfax__lat175_lng53,214.9880465862079,11,0.03409624099731623,0.01291788231450397,2.63946056847364,0.07779320589201794,0.00021228931132100115,0.44081326364816575,0.15332593023777008,0.07898516207933426,0.5033660531044006,0.030683308839797974,0.11788364201784134,0.1501954197883606,0.19149938225746163,-0.34053942561149597,-0.5483359694480896,-0.16908714175224304,0.02825441025197506,-0.37494249939918517,-0.34164440631866455,-0.3032236695289612,0.15332593023777008,0.07898516207933426,0.5033660531044006,0.030683308839797974,0.11788364201784134,0.1501954197883606,0.19149938225746163,0.0025092349387705326,0.0,0.5056101083755493,0.016078436747193336,0.0,0.0,0.0,0.4367331862449646,0.16776832938194275,1.7031784057617188,0.11101221293210983,0.3085030198097229,0.4254070222377777,0.5748447656631474,2.325659862451369,0.6797028969543972,0.7700598185996705,0.5167132709905295,0.9398205421796342,0.26701337391295077,1.8281069594476982,0.5241418744103123,0.8254107873808674,0.5185507435515526,0.9579919910092866,0.2689280511397933,7.697094860186049,1.520308230468112,0.6422071813570174,0.5092253009852777,0.7351288877494935,0.2593323024581293,6.2326673211180275,1.358382374984678,0.6551391505200124,0.5063392693392833,0.8226233703834993,0.2563960271876965,0.4243808910250664,0.0736157402396203,nan,False,21495,0.4870505064237645
parcel_1777666232428_43q5u,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666232428_43q5u.tif,train,extensif,Sfax,Sfax__lat175_lng53,117.86978313823562,5,0.016393661499025214,0.012197456749390767,1.3440229250941216,0.04467319676091603,0.00011638796991064737,0.7328648540505104,0.1658596694469452,0.09385862946510315,0.3244536817073822,0.026974942535161972,0.13399409353733063,0.16287215054035187,0.20147168636322021,-0.3623645305633545,-0.46419838070869446,-0.24543002247810364,0.027749890461564064,-0.394929301738739,-0.3647405207157135,-0.3273931384086609,0.1658596694469452,0.09385862946510315,0.3244536817073822,0.026974942535161972,0.13399409353733063,0.16287215054035187,0.20147168636322021,0.003210792550817132,0.0,0.20742279291152954,0.013056893832981586,0.0,0.0,0.0024528055917471714,0.4820803105831146,0.22158053517341614,1.0558733940124512,0.09759534150362015,0.366790634393692,0.47127142548561096,0.6109245777130127,3.101749291720119,0.8643731845019184,0.7178113961598813,0.42215009554546157,0.9194101247662372,0.17824227164180362,2.412870092657749,0.688307494032485,0.7773491535079639,0.42888855020390915,0.9428744125377698,0.18400813956121875,8.923071624294792,1.7912840133406247,0.572695228800705,0.4173797415509276,0.7087373255865762,0.174226134954547,5.819537349792025,1.419288166853817,0.6054909471450707,0.41402354915275336,0.7983407248679151,0.17143014716294935,0.23059505224227905,0.06747759282588958,nan,False,11785,0.5773281732229462
parcel_1777666247763_3i29v,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666247763_3i29v.tif,train,extensif,Sfax,Sfax__lat175_lng53,58.115115913749065,6,0.017123222351075995,0.007134370921846767,2.400102621331548,0.03772381632911412,5.7394772454699705e-05,0.5068167493781296,0.1698611080646515,0.0891662985086441,0.35433071851730347,0.0365326814353466,0.12647957503795623,0.16390014439821243,0.2226853772997856,-0.35378357768058777,-0.4833398759365082,-0.2457420974969864,0.026316283270716667,-0.3884105086326599,-0.3539622873067856,-0.3192159444093704,0.1698611080646515,0.0891662985086441,0.35433071851730347,0.0365326814353466,0.12647957503795623,0.16390014439821243,0.2226853772997856,0.008696714416146278,0.0,0.2572178542613983,0.021467240527272224,0.0,0.0,0.03780895583331585,0.4965575337409973,0.2046036720275879,1.163968563079834,0.1321752369403839,0.33960309624671936,0.47499072551727295,0.6876757383346558,2.822067900344365,0.6959525118294898,0.7791929077356421,0.5451231798734408,0.9374705299444829,0.29721725535363086,1.7653091803858287,0.46900665576508654,0.8459781866140101,0.5485165545967895,0.9539121605131401,0.3009525528767511,5.240476704575505,1.1691755861082274,0.6887725129958288,0.5322501704503557,0.8329247961815498,0.2833426146652267,7.137379596321033,1.3966346145741722,0.6662633761449392,0.5276811172972944,0.8242604718556283,0.27849444159175096,0.26516442000865936,0.09620580226182937,nan,False,5810,0.45686875835495794
parcel_1777666273477_7e680,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666273477_7e680.tif,train,extensif,Sfax,Sfax__lat175_lng53,54.66463616439917,21,0.010685920715332031,0.008978228710638803,1.1902036648576004,0.032586298935559255,5.399451754328766e-05,0.6389832213878606,0.16374622285366058,0.0569395013153553,0.4114803671836853,0.03583456203341484,0.12715450227260588,0.15812917053699493,0.20296214222908018,-0.3519149124622345,-0.5031677484512329,-0.12766967713832855,0.030468963086605072,-0.3878858685493469,-0.35068315267562866,-0.31772844195365907,0.16374622285366058,0.0569395013153553,0.4114803671836853,0.03583456203341484,0.12715450227260588,0.15812917053699493,0.20296214222908018,0.006786742713302374,0.0,0.35246726870536804,0.030260253697633743,0.0,0.0,0.004936898499727236,0.47443386912345886,0.0880071222782135,1.370736002922058,0.12964944541454315,0.3420450031757355,0.45411136746406555,0.6163170337677002,3.7076536490863754,0.9818568576922654,0.6941904348170163,0.44360743537290204,0.9010124893108307,0.1968311970781157,2.432707504362762,0.6827476189228173,0.7816467386193868,0.44623369909289146,0.941711010742137,0.19920313922929203,5.628236701319781,1.3543749725672127,0.6267432300507335,0.440742011399385,0.723907605546076,0.19431069037610532,8.164739692689686,1.5595013673370546,0.6147214414200248,0.43486155211018884,0.809332584862708,0.1891463465345195,0.35454086586833,0.0758076399564743,nan,False,5459,0.5515255607193372
parcel_1777666300643_1c2ue,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666300643_1c2ue.tif,train,extensif,Sfax,Sfax__lat175_lng53,49.28764309617389,26,0.010836124420167792,0.010454600853634588,1.0364933651580361,0.03807856196881491,4.86811572386614e-05,0.42190014996407377,0.14895491302013397,0.06752655655145645,0.27244678139686584,0.024695685133337975,0.11958763003349304,0.14665502309799194,0.18068543374538423,-0.34463316202163696,-0.4576151967048645,-0.15186245739459991,0.02602331154048443,-0.3745948076248169,-0.34633512794971466,-0.313673797249794,0.14895491302013397,0.06752655655145645,0.27244678139686584,0.024695685133337975,0.11958763003349304,0.14665502309799194,0.18068543374538423,0.0008257446461357176,0.0,0.12074462324380875,0.0062880972400307655,0.0,0.0,0.0,0.42091894149780273,0.12631107866764069,0.8677124977111816,0.08934898674488068,0.31466805934906006,0.4125978946685791,0.535719919204712,2.9106941505368376,0.7492781179348966,0.7679592760562444,0.5636419631928409,0.9108937079749234,0.3177232925267628,1.8808244397237266,0.5199671012141617,0.8326709520810752,0.5677157172595847,0.9522145643511912,0.3223427652802333,8.534195713886419,1.510839010898461,0.66899023031386,0.5580864339473479,0.686043682615376,0.31149190379613645,7.159481262743016,1.3376940007955223,0.6842567645301754,0.5563269977209557,0.7449507597069049,0.30952605167984315,0.2049202248454094,0.06109780371189119,nan,False,4932,0.4257964257964258
parcel_1777666340373_juajr,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666340373_juajr.tif,train,extensif,Sfax,Sfax__lat175_lng52,303.20435155336753,17,0.0322723388671875,0.017937437320348693,1.7991610669254814,0.08870472059901553,0.000299508784308955,0.47832817597271315,0.15035203099250793,0.09339239448308945,0.578125,0.022416146472096443,0.1237561747431755,0.14804771542549133,0.1798182636499405,-0.34816959500312805,-0.6216758489608765,-0.19099316000938416,0.02581361122429371,-0.3823330342769623,-0.3463796377182007,-0.31778048872947695,0.15035203099250793,0.09339239448308945,0.578125,0.022416146472096443,0.1237561747431755,0.14804771542549133,0.1798182636499405,0.0005474029458127916,0.0,0.6302083134651184,0.007158332969993353,0.0,0.0,0.0,0.42597365379333496,0.2198936939239502,1.973656177520752,0.08110161870718002,0.32974984049797057,0.4176366627216339,0.532582426071167,2.5986980985666563,0.7981178187316686,0.7319967752106316,0.49312325919670286,0.9431950368359174,0.24319113631631029,1.4722616252996266,0.459955944295078,0.8371402729431278,0.5009991286288951,0.9675545656049989,0.2510266228157103,10.967883106463628,1.9051215972607416,0.6003175977035213,0.4852242656159414,0.6347875025714871,0.2354598507647972,6.740294965314575,1.4398396431016178,0.6340879079574424,0.4844414552022581,0.8380157092335299,0.23469408071646608,0.48473260551691055,0.05606208890676499,nan,False,30305,0.5102882737253317
parcel_1777666373384_lm2rb,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666373384_lm2rb.tif,train,extensif,Sfax,Sfax__lat175_lng52,802.5649560894694,18,0.04894495010375799,0.035478661509884546,1.3795602207293436,0.13770555550462138,0.0007926198217660385,0.5252570254717355,0.15981043875217438,0.07814992219209671,0.43024495244026184,0.025989944115281105,0.12949639558792114,0.1568206250667572,0.19389960616827012,-0.3506186306476593,-0.4613710641860962,-0.16094210743904114,0.026163486763834953,-0.3838120102882385,-0.3503565043210983,-0.31955512464046476,0.15981043875217438,0.07814992219209671,0.43024495244026184,0.025989944115281105,0.12949639558792114,0.1568206250667572,0.19389960616827012,0.0021842941641807556,0.0,0.383741557598114,0.011105493642389774,0.0,0.0,0.0,0.46019425988197327,0.16474643349647522,1.4386261701583862,0.09403162449598312,0.35051795840263367,0.44937703013420105,0.5835287332534791,1.6489385672101693,0.5379514870449159,0.8076815425545607,0.5588168233720495,0.9662009400536717,0.3122827406745444,1.1409754160683343,0.3756708443562632,0.8632426758190042,0.5610508947230464,0.9760282910596165,0.3147881271470314,5.481556788864758,1.219378626494793,0.6866913643800037,0.5502627066411452,0.793444650976256,0.30279726530785755,4.855467841760502,1.124380205709599,0.6944692634752891,0.5473416817051455,0.8681958371256502,0.2995870111286173,0.35209503024816513,0.06440321058034898,nan,False,80222,0.4508018926239365
parcel_1777666392195_gp8ab,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666392195_gp8ab.tif,train,extensif,Sfax,Sfax__lat175_lng52,59.06211966714234,7,0.012595653533935547,0.008976528034288833,1.4031765383923784,0.033841704956111045,5.834881139321624e-05,0.6402320453595042,0.14037223160266876,0.09025788307189941,0.23497267067432404,0.02209996059536934,0.11425083503127098,0.13730254024267197,0.1705608785152435,-0.34971341490745544,-0.4389812648296356,-0.2765685021877289,0.01918049342930317,-0.37626173794269563,-0.34820108115673065,-0.32690249681472777,0.14037223160266876,0.09025788307189941,0.23497267067432404,0.02209996059536934,0.11425083503127098,0.13730254024267197,0.1705608785152435,0.00016575417248532176,0.0,0.05828777700662613,0.002154744928702712,0.0,0.0,0.0,0.38986673951148987,0.2085530161857605,0.7321311235427856,0.07995765656232834,0.2953595191240311,0.37876059114933014,0.4990892648696899,4.319340098517855,1.1145755734023908,0.6712283633649039,0.4848274557942843,0.9181116311924138,0.23507982711958053,2.669496420789619,0.6726335469178304,0.792509498253479,0.489632822352026,0.9544665770773555,0.23979589935821827,15.699977903541232,2.336161096515749,0.5704887328784352,0.47326849975957974,0.456737777179356,0.2240103113373465,12.19246583451594,2.0544854938022645,0.5844293180324633,0.47355618106670944,0.697085197147567,0.22427799532461615,0.14471478760242462,0.05631004348397253,nan,False,5904,0.5089655172413793
parcel_1777666410382_4ozey,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666410382_4ozey.tif,train,extensif,Sfax,Sfax__lat175_lng52,104.69984177156394,8,0.015621185302734375,0.012524844735203544,1.2472158843476882,0.04305971644130126,0.00010343743272756001,0.701043982603652,0.14771324396133423,0.09179170429706573,0.25581395626068115,0.022444061934947968,0.12025914564728737,0.14593423157930374,0.17738715559244156,-0.3563690483570099,-0.44446539878845215,-0.28698378801345825,0.018740208819508553,-0.3809880167245865,-0.3552469462156296,-0.3333333432674408,0.14771324396133423,0.09179170429706573,0.25581395626068115,0.022444061934947968,0.12025914564728737,0.14593423157930374,0.17738715559244156,0.0003841475991066545,0.0,0.09302325546741486,0.0037888826336711645,0.0,0.0,0.0,0.41642650961875916,0.2141023874282837,0.80753493309021,0.08120261877775192,0.31709758937358856,0.4099900722503662,0.5237866878509522,3.2055828287717896,0.9146245486734768,0.7047070782989724,0.4775015702244958,0.9286935234544003,0.22804514550310137,2.0884558782100493,0.5942380419232253,0.8049959528005787,0.48315642599287845,0.9555617799184488,0.23348613990040865,10.633588480092776,1.8924236631034166,0.5929941074108374,0.46875791443360776,0.6652760437702255,0.2197567018900119,10.099437041824231,1.8486461573147464,0.5953873109277301,0.46787100507786417,0.7608407812324218,0.21892057211228877,0.16402225196361542,0.057128009945154185,nan,False,10472,0.51936715766503
parcel_1777666449437_wci0q,sentinel2_l2a\2025_05_06\train\extensif__parcel_1777666449437_wci0q.tif,train,extensif,Sfax,Sfax__lat175_lng52,253.9376947109025,29,0.03085613250732422,0.014055114892578047,2.195366793025515,0.09025449685917446,0.0002508410078974066,0.38696412341356423,0.14831149578094482,0.08526092022657394,0.3207925856113434,0.025843847543001175,0.11669128388166428,0.1459781527519226,0.18288615345954895,-0.34984147548675537,-0.45045676827430725,-0.21414487063884735,0.02774607576429844,-0.3844500184059143,-0.3510063886642456,-0.3132818639278412,0.14831149578094482,0.08526092022657394,0.3207925856113434,0.025843847543001175,0.11669128388166428,0.1459781527519226,0.18288615345954895,0.000700836128089577,0.0,0.20132096111774445,0.005648512858897448,0.0,0.0,0.0,0.4185909628868103,0.1904740035533905,1.0426275730133057,0.09350304305553436,0.3041890561580658,0.410148948431015,0.5436820983886719,3.4806749352520883,1.0014472573219402,0.6772984466274025,0.42315715647820645,0.9242215236062027,0.17909427281115842,2.1247944629677105,0.6281925856422935,0.7895500877361659,0.43023617491770627,0.9530939245852381,0.18515813765285394,11.410420964912849,2.0351833478357135,0.5580294307147253,0.4140325192110618,0.6577723372320554,0.1714481122902948,6.82447548764454,1.540817596294374,0.5957989637348713,0.41290486850239594,0.8111632803424229,0.17051155975297483,0.23553166538476944,0.06619486957788467,nan,False,25391,0.5788441810099167
parcel_1777662049508_exj14,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662049508_exj14.tif,train,intensif,Zaghouan,Zaghouan__lat182_lng50,74.01179995745333,20,0.012788772583007812,0.014016245595030341,0.9124249783081892,0.042677040167920746,7.441042058076164e-05,0.5133990254870723,0.41362249851226807,0.1440291702747345,0.5666931867599487,0.06606046855449677,0.327614837884903,0.43250423669815063,0.4745892584323883,-0.4864431619644165,-0.5940361022949219,-0.20700784027576447,0.058128561824560165,-0.541318702697754,-0.50146484375,-0.4133757770061493,0.41362249851226807,0.1440291702747345,0.5666931867599487,0.06606046855449677,0.327614837884903,0.43250423669815063,0.4745892584323883,0.35655269026756287,0.0,0.6111553311347961,0.10830028355121613,0.21269138455390932,0.38750705122947693,0.45764875411987305,1.3784862756729126,0.403097540140152,1.9322960376739502,0.23900675773620605,1.0673104286193849,1.4468003511428833,1.5990639209747315,3.5415244218967663,0.7570802842640546,0.7855100890186211,0.5858443411624302,0.9386803844307935,0.34323965661652284,3.582460953688778,0.6467986009404678,0.8298716858639184,0.5904421635611854,0.8541283423513528,0.3486651231846421,3.216187077721549,0.6736159484795166,0.816156367758962,0.5871988703293693,0.9462406193887454,0.34482978939425857,3.7200727105664444,0.6971490878736565,0.8184225553156634,0.6013931498100062,0.7826536169325085,0.3617202212332134,0.42266401648521423,0.14697442054748533,nan,False,7403,0.41002492384381056
parcel_1777662108262_dhxlg,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662108262_dhxlg.tif,train,intensif,Zaghouan,Zaghouan__lat182_lng50,370.10213776960774,53,0.02810955047607422,0.02505800090495569,1.1217794501122804,0.10928543376470672,0.0003721837838952524,0.3916000604945264,0.5207673907279968,-0.007209063041955233,0.6948176622390747,0.07168690860271454,0.4373206615447998,0.5371325612068176,0.586863911151886,-0.5679304599761963,-0.6678561568260193,0.07094918191432953,0.05488749220967293,-0.6146495699882507,-0.5823259651660919,-0.5069007754325866,0.5207673907279968,-0.007209063041955233,0.6948176622390747,0.07168690860271454,0.4373206615447998,0.5371325612068176,0.586863911151886,0.5349218249320984,0.0,0.8246960639953613,0.11785194277763367,0.3955344170331955,0.5618875920772552,0.6447731852531433,1.7661545276641846,0.0,2.39585018157959,0.2592352032661438,1.4642261385917663,1.8253455758094788,2.005273675918579,2.557562998490016,0.7691359741223152,0.7431346744362638,0.47755398585489506,0.9416060653575371,0.22807155401376383,3.176936431765012,0.6323269188893025,0.8150152523748345,0.4980721437878367,0.8559310763372948,0.2481257684933984,2.4777061348639053,0.6556449315038768,0.7927405916343133,0.48441835795979965,0.960579264926808,0.2346816127749176,3.59504391984962,0.7271362644940064,0.7908234819761473,0.5037819361406741,0.783516787534087,0.25383863401320483,0.7020267252810299,0.14954324960708615,nan,False,36992,0.526142117539967
parcel_1777662148660_qey6r,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662148660_qey6r.tif,train,intensif,Zaghouan,Zaghouan__lat182_lng50,140.24199355289807,31,0.014033317565917969,0.01794744006950566,0.7819119334886013,0.05950420660642907,0.00014103143678312335,0.5005303962837565,0.4618593752384186,0.07974559813737869,0.6262295246124268,0.07235658913850784,0.368114110827446,0.4801041781902313,0.5354926228523255,-0.5279821753501892,-0.6483909487724304,-0.1674160212278366,0.055680543184280396,-0.5802785873413085,-0.542769730091095,-0.4597640186548233,0.4618593752384186,0.07974559813737869,0.6262295246124268,0.07235658913850784,0.368114110827446,0.4801041781902313,0.5354926228523255,0.4367944896221161,0.0,0.7103825211524963,0.1191043108701706,0.2801901578903198,0.46684029698371887,0.5591543853282929,1.5530071258544922,0.17051959037780762,2.147698402404785,0.2617861330509186,1.2138368368148804,1.619016945362091,1.8194123029708864,3.6146070211374077,0.9527407346004932,0.7000248013019505,0.443060272930534,0.8865922646062889,0.19633356508110011,3.611104192622097,0.7092050268729488,0.7963085453714658,0.46426920414940387,0.8529410103287838,0.21562231147480776,3.3050889209800496,0.8249075801831534,0.7464456221552624,0.44568521536975814,0.943946313905865,0.1986701004777046,4.400773538630835,0.888097179760877,0.7482099110559672,0.46020095492945295,0.7789414368041162,0.2118388518677755,0.5464839264750481,0.16737851202487947,nan,False,14018,0.5562698412698412
parcel_1777662294718_3mzv8,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662294718_3mzv8.tif,train,intensif,Kairouan,Kairouan__lat177_lng50,189.62078452448955,17,0.016028881072998047,0.0257585612613056,0.6222739271186144,0.0963658150689504,0.0001885650729889221,0.25516735947465435,0.4280163049697876,0.0739109143614769,0.699680507183075,0.12733370065689087,0.22675581574440004,0.4562293291091919,0.5750025510787964,-0.4837488532066345,-0.6690510511398315,-0.14498141407966614,0.09264413267374039,-0.5892529845237732,-0.5059045553207397,-0.34960294961929317,0.4280163049697876,0.0739109143614769,0.699680507183075,0.12733370065689087,0.22675581574440004,0.4562293291091919,0.5750025510787964,0.38195255398750305,0.0,0.8328008055686951,0.20847560465335846,0.044593019038438805,0.4270488917827606,0.6250042676925659,1.430562973022461,0.149409681558609,2.4134440422058105,0.4606933295726776,0.7024025440216065,1.5326377153396606,1.9623591899871826,3.684770254906379,0.7635559244598635,0.782683283216703,0.5531813107161699,0.8515386051981173,0.30606082504222076,2.5705935884492437,0.52710491335948,0.8515732578188312,0.5616894627635305,0.9184775086733475,0.31555722168270073,2.7920455382679297,0.6529876970126696,0.8092597657005873,0.5584901314131012,0.9436037663861948,0.3119551171576156,4.097049463230857,0.7450445355384873,0.807322553702512,0.5634245882996745,0.8628114790428989,0.31750540762854507,0.625769592821598,0.3482467353343963,nan,False,18959,0.45095380809666524
parcel_1777662316778_yiudt,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662316778_yiudt.tif,train,intensif,Kairouan,Kairouan__lat177_lng50,38.67454215888897,4,0.008540153503417969,0.00827074599759925,1.0325735436557864,0.02482366862465936,3.846551476271998e-05,0.7844214888883747,0.4239635169506073,0.005374417640268803,0.5685172080993652,0.06966764479875565,0.33831503987312317,0.4359220564365387,0.5004885792732239,-0.4843001067638397,-0.5747737884521484,0.0031971579883247614,0.05551827698945999,-0.5400196611881256,-0.4960874915122986,-0.42128416895866394,0.4239635169506073,0.005374417640268803,0.5685172080993652,0.06966764479875565,0.33831503987312317,0.4359220564365387,0.5004885792732239,0.37414348125457764,0.0,0.6141953468322754,0.11286535114049911,0.23052504658699036,0.39320340752601624,0.500814288854599,1.4159255027770996,0.0,1.9388952255249023,0.2519092857837677,1.1060237884521484,1.4591659903526306,1.6927676796913147,6.146332678275614,1.0563472205868387,0.7218097677824464,0.4684983549779941,0.7037400594962508,0.2195725354078772,5.875697202635211,0.8547884837874533,0.799603811560136,0.5052891403522368,0.7076559926777399,0.2554544744110261,2.9117538285199878,0.7655139887117891,0.7603283035860883,0.468106886529676,0.9504030220888979,0.21917992283811052,6.285281375773057,0.9627372932082475,0.7640027449363953,0.4920901931126308,0.6620543223289488,0.24224172476171207,0.5631427904590964,0.1621735394001007,nan,False,3866,0.526201170545801
parcel_1777662471199_933e1,sentinel2_l2a\2025_05_06\train\intensif__parcel_1777662471199_933e1.tif,train,intensif,Gafsa,Gafsa__lat173_lng44,81.67683945399635,20,0.013561248779296875,0.010718896417465373,1.2651721083151968,0.04134196101311767,8.040172915002586e-05,0.591143756159158,0.4559592604637146,0.1006479486823082,0.6416530609130859,0.10105524212121964,0.29779621958732605,0.47822944819927216,0.5565630495548248,-0.512359619140625,-0.6390382051467896,-0.2368932068347931,0.0690581351518631,-0.5801979303359985,-0.5273962318897247,-0.40612462162971497,0.4559592604637146,0.1006479486823082,0.6416530609130859,0.10105524212121964,0.29779621958732605,0.47822944819927216,0.5565630495548248,0.4292581081390381,0.0,0.7360884547233582,0.16071632504463196,0.16299369186162949,0.46371571719646454,0.5942717492580414,1.5316606760025024,0.24614429473876953,2.203500747680664,0.36561787128448486,0.9594267010688782,1.612234115600586,1.8956451416015625,6.0763671601643505,0.8679426009177582,0.8071634475815068,0.5551058358407692,0.6314733710936948,0.30826698166804045,5.472505710570664,0.7791009745427153,0.8290554040254406,0.5270711017491228,0.6752483531339579,0.27790944588056443,3.514127409888154,0.7682513205788392,0.7824204873761993,0.46257228417385776,0.9415726786641369,0.21401221321852792,7.0070483491554825,1.018877537143045,0.7666701859904633,0.47277813061755336,0.6866788524190388,0.22359375920669095,0.5410051122307777,0.2587668299674988,nan,False,8166,0.5444
